timestamp,symbol,strategy,open,high,low,close,volume
2026-01-23T12:06:00+00:00,ETH/USD,window360_strategy,2932.4995,2932.4995,2932.4995,2932.4995,0
2026-01-23T12:07:00+00:00,ETH/USD,window360_strategy,2934.0485,2934.0485,2934.0485,2934.0485,0
2026-01-23T12:09:00+00:00,ETH/USD,window360_strategy,2936.14,2936.14,2936.14,2936.14,0
2026-01-23T12:13:00+00:00,ETH/USD,window360_strategy,2934.8785,2934.8785,2934.8785,2934.8785,0
2026-01-23T12:14:00+00:00,ETH/USD,window360_strategy,2931.5,2931.5,2931.5,2931.5,0
2026-01-23T12:15:00+00:00,ETH/USD,window360_strategy,2930.1275,2930.1275,2930.1275,2930.1275,0
2026-01-23T12:17:00+00:00,ETH/USD,window360_strategy,2932.605,2932.605,2932.605,2932.605,0
2026-01-23T12:24:00+00:00,ETH/USD,window360_strategy,2933.5155,2933.5155,2933.5155,2933.5155,0
2026-01-23T12:26:00+00:00,ETH/USD,window360_strategy,2935.79,2935.79,2935.79,2935.79,0
2026-01-23T12:30:00+00:00,ETH/USD,window360_strategy,2933.7,2933.7,2933.7,2933.7,0
2026-01-23T12:32:00+00:00,ETH/USD,window360_strategy,2932.3175,2932.3175,2932.3175,2932.3175,0
2026-01-23T12:34:00+00:00,ETH/USD,window360_strategy,2931.15,2931.15,2931.15,2931.15,0
2026-01-23T12:35:00+00:00,ETH/USD,window360_strategy,2926.75,2926.75,2926.75,2926.75,0
2026-01-23T12:37:00+00:00,ETH/USD,window360_strategy,2928.5055,2928.5055,2928.5055,2928.5055,0
2026-01-23T12:38:00+00:00,ETH/USD,window360_strategy,2930.0895,2930.0895,2930.0895,2930.0895,0
2026-01-23T12:39:00+00:00,ETH/USD,window360_strategy,2928.065,2928.065,2928.065,2928.065,0
2026-01-23T12:40:00+00:00,ETH/USD,window360_strategy,2926.55,2926.55,2926.55,2926.55,0
2026-01-23T12:41:00+00:00,ETH/USD,window360_strategy,2928.455,2928.455,2928.455,2928.455,0
2026-01-23T12:42:00+00:00,ETH/USD,window360_strategy,2929.761,2929.761,2929.761,2929.761,0
2026-01-23T12:44:00+00:00,ETH/USD,window360_strategy,2930.34,2930.34,2930.34,2930.34,0
2026-01-23T12:45:00+00:00,ETH/USD,window360_strategy,2930.9735,2930.9735,2930.9735,2930.9735,0
2026-01-23T12:46:00+00:00,ETH/USD,window360_strategy,2929.21,2929.21,2929.21,2929.21,0
2026-01-23T12:47:00+00:00,ETH/USD,window360_strategy,2929.778,2929.778,2929.778,2929.778,0
2026-01-23T12:48:00+00:00,ETH/USD,window360_strategy,2930.5375,2930.5375,2930.5375,2930.5375,0
2026-01-23T12:49:00+00:00,ETH/USD,window360_strategy,2932.447,2932.447,2932.447,2932.447,0
2026-01-23T12:51:00+00:00,ETH/USD,window360_strategy,2935.952,2935.952,2935.952,2935.952,0
2026-01-23T12:52:00+00:00,ETH/USD,window360_strategy,2932.4,2932.4,2932.4,2932.4,0
2026-01-23T12:53:00+00:00,ETH/USD,window360_strategy,2932.03,2932.03,2932.03,2932.03,0
2026-01-23T12:56:00+00:00,ETH/USD,window360_strategy,2933.475,2933.475,2933.475,2933.475,0
2026-01-23T12:59:00+00:00,ETH/USD,window360_strategy,2931.3465,2931.3465,2931.3465,2931.3465,0
2026-01-23T13:00:00+00:00,ETH/USD,window360_strategy,2931.67,2931.67,2931.67,2931.67,0
2026-01-23T13:01:00+00:00,ETH/USD,window360_strategy,2932.9875,2932.9875,2932.9875,2932.9875,0
2026-01-23T13:08:00+00:00,ETH/USD,window360_strategy,2932.511,2932.511,2932.511,2932.511,0
2026-01-23T13:10:00+00:00,ETH/USD,window360_strategy,2933.8225,2933.8225,2933.8225,2933.8225,0
2026-01-23T13:11:00+00:00,ETH/USD,window360_strategy,2935.7795,2935.7795,2935.7795,2935.7795,0
2026-01-23T13:21:00+00:00,ETH/USD,window360_strategy,2935.54,2935.54,2935.54,2935.54,0
2026-01-23T13:22:00+00:00,ETH/USD,window360_strategy,2933.93,2933.93,2933.93,2933.93,0
2026-01-23T13:23:00+00:00,ETH/USD,window360_strategy,2936.753,2936.753,2936.753,2936.753,0
2026-01-23T13:24:00+00:00,ETH/USD,window360_strategy,2938.9595,2938.9595,2938.9595,2938.9595,0
2026-01-23T13:25:00+00:00,ETH/USD,window360_strategy,2940.3205,2940.3205,2940.3205,2940.3205,0
2026-01-23T13:26:00+00:00,ETH/USD,window360_strategy,2938.8695,2938.8695,2938.8695,2938.8695,0
2026-01-23T13:28:00+00:00,ETH/USD,window360_strategy,2939.34,2939.34,2939.34,2939.34,0
2026-01-23T13:29:00+00:00,ETH/USD,window360_strategy,2934.8465,2934.8465,2934.8465,2934.8465,0
2026-01-23T13:30:00+00:00,ETH/USD,window360_strategy,2929.612,2929.612,2929.612,2929.612,0
2026-01-23T13:31:00+00:00,ETH/USD,window360_strategy,2931.47,2931.47,2931.47,2931.47,0
2026-01-23T13:34:00+00:00,ETH/USD,window360_strategy,2929.833,2929.833,2929.833,2929.833,0
2026-01-23T13:38:00+00:00,ETH/USD,window360_strategy,2924.3185,2924.3185,2924.3185,2924.3185,0
2026-01-23T13:39:00+00:00,ETH/USD,window360_strategy,2925.292,2925.292,2925.292,2925.292,0
2026-01-23T13:40:00+00:00,ETH/USD,window360_strategy,2925.957,2925.957,2925.957,2925.957,0
2026-01-23T13:41:00+00:00,ETH/USD,window360_strategy,2928.849,2928.849,2928.849,2928.849,0
2026-01-23T13:42:00+00:00,ETH/USD,window360_strategy,2929.011,2929.011,2929.011,2929.011,0
2026-01-23T13:44:00+00:00,ETH/USD,window360_strategy,2931.45,2931.45,2931.45,2931.45,0
2026-01-23T13:45:00+00:00,ETH/USD,window360_strategy,2932.3535,2932.3535,2932.3535,2932.3535,0
2026-01-23T13:47:00+00:00,ETH/USD,window360_strategy,2933.885,2933.885,2933.885,2933.885,0
2026-01-23T13:49:00+00:00,ETH/USD,window360_strategy,2932.045,2932.045,2932.045,2932.045,0
2026-01-23T13:50:00+00:00,ETH/USD,window360_strategy,2927.445,2927.445,2927.445,2927.445,0
2026-01-23T13:51:00+00:00,ETH/USD,window360_strategy,2927.145,2927.145,2927.145,2927.145,0
2026-01-23T14:00:00+00:00,ETH/USD,window360_strategy,2927.145,2927.145,2927.145,2927.145,0
2026-01-23T14:13:00+00:00,ETH/USD,window360_strategy,2930.838,2930.838,2930.838,2930.838,0
2026-01-23T14:18:00+00:00,ETH/USD,window360_strategy,2930.838,2930.838,2930.838,2930.838,0
2026-01-23T14:20:00+00:00,ETH/USD,window360_strategy,2929.9535,2929.9535,2929.9535,2929.9535,0
2026-01-23T14:21:00+00:00,ETH/USD,window360_strategy,2931.7,2931.7,2931.7,2931.7,0
2026-01-23T14:22:00+00:00,ETH/USD,window360_strategy,2932.837,2932.837,2932.837,2932.837,0
2026-01-23T14:23:00+00:00,ETH/USD,window360_strategy,2932.1325,2932.1325,2932.1325,2932.1325,0
2026-01-23T14:24:00+00:00,ETH/USD,window360_strategy,2933.45,2933.45,2933.45,2933.45,0
2026-01-23T14:26:00+00:00,ETH/USD,window360_strategy,2935.5815,2935.5815,2935.5815,2935.5815,0
2026-01-23T14:27:00+00:00,ETH/USD,window360_strategy,2933.045,2933.045,2933.045,2933.045,0
2026-01-23T14:28:00+00:00,ETH/USD,window360_strategy,2934.9955,2934.9955,2934.9955,2934.9955,0
2026-01-23T14:29:00+00:00,ETH/USD,window360_strategy,2937.506,2937.506,2937.506,2937.506,0
2026-01-23T14:30:00+00:00,ETH/USD,window360_strategy,2936.045,2936.045,2936.045,2936.045,0
2026-01-23T14:31:00+00:00,ETH/USD,window360_strategy,2930.5985,2930.5985,2930.5985,2930.5985,0
2026-01-23T14:32:00+00:00,ETH/USD,window360_strategy,2916.345,2916.345,2916.345,2916.345,0
2026-01-23T14:33:00+00:00,ETH/USD,window360_strategy,2915.313,2915.313,2915.313,2915.313,0
2026-01-23T14:34:00+00:00,ETH/USD,window360_strategy,2910.595,2910.595,2910.595,2910.595,0
2026-01-23T14:35:00+00:00,ETH/USD,window360_strategy,2908.1045,2908.1045,2908.1045,2908.1045,0
2026-01-23T14:36:00+00:00,ETH/USD,window360_strategy,2911.949,2911.949,2911.949,2911.949,0
2026-01-23T14:37:00+00:00,ETH/USD,window360_strategy,2900.34,2900.34,2900.34,2900.34,0
2026-01-23T14:38:00+00:00,ETH/USD,window360_strategy,2897.375,2897.375,2897.375,2897.375,0
2026-01-23T14:39:00+00:00,ETH/USD,window360_strategy,2890.1105,2890.1105,2890.1105,2890.1105,0
2026-01-23T14:40:00+00:00,ETH/USD,window360_strategy,2903.0,2903.0,2903.0,2903.0,0
2026-01-23T14:41:00+00:00,ETH/USD,window360_strategy,2904.853,2904.853,2904.853,2904.853,0
2026-01-23T14:42:00+00:00,ETH/USD,window360_strategy,2907.5505,2907.5505,2907.5505,2907.5505,0
2026-01-23T14:43:00+00:00,ETH/USD,window360_strategy,2901.415,2901.415,2901.415,2901.415,0
2026-01-23T14:44:00+00:00,ETH/USD,window360_strategy,2904.915,2904.915,2904.915,2904.915,0
2026-01-23T14:45:00+00:00,ETH/USD,window360_strategy,2903.045,2903.045,2903.045,2903.045,0
2026-01-23T14:46:00+00:00,ETH/USD,window360_strategy,2896.2675,2896.2675,2896.2675,2896.2675,0
2026-01-23T14:47:00+00:00,ETH/USD,window360_strategy,2897.6445,2897.6445,2897.6445,2897.6445,0
2026-01-23T14:48:00+00:00,ETH/USD,window360_strategy,2897.2165,2897.2165,2897.2165,2897.2165,0
2026-01-23T14:49:00+00:00,ETH/USD,window360_strategy,2901.161,2901.161,2901.161,2901.161,0
2026-01-23T14:50:00+00:00,ETH/USD,window360_strategy,2906.455,2906.455,2906.455,2906.455,0
2026-01-23T14:51:00+00:00,ETH/USD,window360_strategy,2919.05,2919.05,2919.05,2919.05,0
2026-01-23T14:52:00+00:00,ETH/USD,window360_strategy,2912.9515,2912.9515,2912.9515,2912.9515,0
2026-01-23T14:53:00+00:00,ETH/USD,window360_strategy,2912.15,2912.15,2912.15,2912.15,0
2026-01-23T14:54:00+00:00,ETH/USD,window360_strategy,2908.625,2908.625,2908.625,2908.625,0
2026-01-23T14:55:00+00:00,ETH/USD,window360_strategy,2908.6745,2908.6745,2908.6745,2908.6745,0
2026-01-23T14:56:00+00:00,ETH/USD,window360_strategy,2908.515,2908.515,2908.515,2908.515,0
2026-01-23T14:57:00+00:00,ETH/USD,window360_strategy,2912.7,2912.7,2912.7,2912.7,0
2026-01-23T14:58:00+00:00,ETH/USD,window360_strategy,2913.3,2913.3,2913.3,2913.3,0
2026-01-23T14:59:00+00:00,ETH/USD,window360_strategy,2912.7095,2912.7095,2912.7095,2912.7095,0
2026-01-23T15:00:00+00:00,ETH/USD,window360_strategy,2912.55,2912.55,2912.55,2912.55,0
2026-01-23T15:01:00+00:00,ETH/USD,window360_strategy,2915.5,2915.5,2915.5,2915.5,0
2026-01-23T15:02:00+00:00,ETH/USD,window360_strategy,2911.363,2911.363,2911.363,2911.363,0
2026-01-23T15:03:00+00:00,ETH/USD,window360_strategy,2913.37,2913.37,2913.37,2913.37,0
2026-01-23T15:04:00+00:00,ETH/USD,window360_strategy,2914.575,2914.575,2914.575,2914.575,0
2026-01-23T15:05:00+00:00,ETH/USD,window360_strategy,2912.921,2912.921,2912.921,2912.921,0
2026-01-23T15:06:00+00:00,ETH/USD,window360_strategy,2915.6885,2915.6885,2915.6885,2915.6885,0
2026-01-23T15:07:00+00:00,ETH/USD,window360_strategy,2916.26,2916.26,2916.26,2916.26,0
2026-01-23T15:08:00+00:00,ETH/USD,window360_strategy,2916.35,2916.35,2916.35,2916.35,0
2026-01-23T15:09:00+00:00,ETH/USD,window360_strategy,2911.345,2911.345,2911.345,2911.345,0
2026-01-23T15:10:00+00:00,ETH/USD,window360_strategy,2918.53,2918.53,2918.53,2918.53,0
2026-01-23T15:11:00+00:00,ETH/USD,window360_strategy,2916.514,2916.514,2916.514,2916.514,0
2026-01-23T15:12:00+00:00,ETH/USD,window360_strategy,2913.06,2913.06,2913.06,2913.06,0
2026-01-23T15:13:00+00:00,ETH/USD,window360_strategy,2907.5125,2907.5125,2907.5125,2907.5125,0
2026-01-23T15:14:00+00:00,ETH/USD,window360_strategy,2905.4,2905.4,2905.4,2905.4,0
2026-01-23T15:15:00+00:00,ETH/USD,window360_strategy,2909.853,2909.853,2909.853,2909.853,0
2026-01-23T15:16:00+00:00,ETH/USD,window360_strategy,2900.6395,2900.6395,2900.6395,2900.6395,0
2026-01-23T15:17:00+00:00,ETH/USD,window360_strategy,2902.08,2902.08,2902.08,2902.08,0
2026-01-23T15:18:00+00:00,ETH/USD,window360_strategy,2903.0455,2903.0455,2903.0455,2903.0455,0
2026-01-23T15:19:00+00:00,ETH/USD,window360_strategy,2906.9655,2906.9655,2906.9655,2906.9655,0
2026-01-23T15:20:00+00:00,ETH/USD,window360_strategy,2922.15,2922.15,2922.15,2922.15,0
2026-01-23T15:21:00+00:00,ETH/USD,window360_strategy,2931.695,2931.695,2931.695,2931.695,0
2026-01-23T15:22:00+00:00,ETH/USD,window360_strategy,2931.5,2931.5,2931.5,2931.5,0
2026-01-23T15:23:00+00:00,ETH/USD,window360_strategy,2926.118,2926.118,2926.118,2926.118,0
2026-01-23T15:24:00+00:00,ETH/USD,window360_strategy,2924.7,2924.7,2924.7,2924.7,0
2026-01-23T15:25:00+00:00,ETH/USD,window360_strategy,2929.28,2929.28,2929.28,2929.28,0
2026-01-23T15:26:00+00:00,ETH/USD,window360_strategy,2927.38,2927.38,2927.38,2927.38,0
2026-01-23T15:27:00+00:00,ETH/USD,window360_strategy,2924.56,2924.56,2924.56,2924.56,0
2026-01-23T15:28:00+00:00,ETH/USD,window360_strategy,2922.1,2922.1,2922.1,2922.1,0
2026-01-23T15:29:00+00:00,ETH/USD,window360_strategy,2922.62,2922.62,2922.62,2922.62,0
2026-01-23T15:30:00+00:00,ETH/USD,window360_strategy,2926.1465,2926.1465,2926.1465,2926.1465,0
2026-01-23T15:31:00+00:00,ETH/USD,window360_strategy,2926.871,2926.871,2926.871,2926.871,0
2026-01-23T15:32:00+00:00,ETH/USD,window360_strategy,2923.99,2923.99,2923.99,2923.99,0
2026-01-23T15:33:00+00:00,ETH/USD,window360_strategy,2923.6775,2923.6775,2923.6775,2923.6775,0
2026-01-23T15:34:00+00:00,ETH/USD,window360_strategy,2924.758,2924.758,2924.758,2924.758,0
2026-01-23T15:35:00+00:00,ETH/USD,window360_strategy,2923.4425,2923.4425,2923.4425,2923.4425,0
2026-01-23T15:36:00+00:00,ETH/USD,window360_strategy,2925.1975,2925.1975,2925.1975,2925.1975,0
2026-01-23T15:37:00+00:00,ETH/USD,window360_strategy,2931.747,2931.747,2931.747,2931.747,0
2026-01-23T15:38:00+00:00,ETH/USD,window360_strategy,2933.118,2933.118,2933.118,2933.118,0
2026-01-23T15:39:00+00:00,ETH/USD,window360_strategy,2935.155,2935.155,2935.155,2935.155,0
2026-01-23T15:40:00+00:00,ETH/USD,window360_strategy,2931.9655,2931.9655,2931.9655,2931.9655,0
2026-01-23T15:41:00+00:00,ETH/USD,window360_strategy,2931.455,2931.455,2931.455,2931.455,0
2026-01-23T15:42:00+00:00,ETH/USD,window360_strategy,2931.268,2931.268,2931.268,2931.268,0
2026-01-23T15:43:00+00:00,ETH/USD,window360_strategy,2931.43,2931.43,2931.43,2931.43,0
2026-01-23T15:44:00+00:00,ETH/USD,window360_strategy,2931.654,2931.654,2931.654,2931.654,0
2026-01-23T15:45:00+00:00,ETH/USD,window360_strategy,2934.23,2934.23,2934.23,2934.23,0
2026-01-23T15:46:00+00:00,ETH/USD,window360_strategy,2936.13,2936.13,2936.13,2936.13,0
2026-01-23T15:47:00+00:00,ETH/USD,window360_strategy,2938.012,2938.012,2938.012,2938.012,0
2026-01-23T15:48:00+00:00,ETH/USD,window360_strategy,2953.9,2953.9,2953.9,2953.9,0
2026-01-23T15:49:00+00:00,ETH/USD,window360_strategy,2955.3145,2955.3145,2955.3145,2955.3145,0
2026-01-23T15:50:00+00:00,ETH/USD,window360_strategy,2945.845,2945.845,2945.845,2945.845,0
2026-01-23T15:51:00+00:00,ETH/USD,window360_strategy,2944.5175,2944.5175,2944.5175,2944.5175,0
2026-01-23T15:52:00+00:00,ETH/USD,window360_strategy,2947.7415,2947.7415,2947.7415,2947.7415,0
2026-01-23T15:53:00+00:00,ETH/USD,window360_strategy,2941.1135,2941.1135,2941.1135,2941.1135,0
2026-01-23T15:54:00+00:00,ETH/USD,window360_strategy,2943.6525,2943.6525,2943.6525,2943.6525,0
2026-01-23T15:55:00+00:00,ETH/USD,window360_strategy,2942.17,2942.17,2942.17,2942.17,0
2026-01-23T15:56:00+00:00,ETH/USD,window360_strategy,2944.922,2944.922,2944.922,2944.922,0
2026-01-23T15:58:00+00:00,ETH/USD,window360_strategy,2947.956,2947.956,2947.956,2947.956,0
2026-01-23T15:59:00+00:00,ETH/USD,window360_strategy,2947.846,2947.846,2947.846,2947.846,0
2026-01-23T16:00:00+00:00,ETH/USD,window360_strategy,2945.985,2945.985,2945.985,2945.985,0
2026-01-23T16:01:00+00:00,ETH/USD,window360_strategy,2955.795,2955.795,2955.795,2955.795,0
2026-01-23T16:02:00+00:00,ETH/USD,window360_strategy,2953.2,2953.2,2953.2,2953.2,0
2026-01-23T16:03:00+00:00,ETH/USD,window360_strategy,2952.6995,2952.6995,2952.6995,2952.6995,0
2026-01-23T16:04:00+00:00,ETH/USD,window360_strategy,2960.78,2960.78,2960.78,2960.78,0
2026-01-23T16:05:00+00:00,ETH/USD,window360_strategy,2954.3165,2954.3165,2954.3165,2954.3165,0
2026-01-23T16:06:00+00:00,ETH/USD,window360_strategy,2952.925,2952.925,2952.925,2952.925,0
2026-01-23T16:07:00+00:00,ETH/USD,window360_strategy,2950.8,2950.8,2950.8,2950.8,0
2026-01-23T16:08:00+00:00,ETH/USD,window360_strategy,2951.25,2951.25,2951.25,2951.25,0
2026-01-23T16:09:00+00:00,ETH/USD,window360_strategy,2953.625,2953.625,2953.625,2953.625,0
2026-01-23T16:10:00+00:00,ETH/USD,window360_strategy,2953.39,2953.39,2953.39,2953.39,0
2026-01-23T16:11:00+00:00,ETH/USD,window360_strategy,2948.895,2948.895,2948.895,2948.895,0
2026-01-23T16:13:00+00:00,ETH/USD,window360_strategy,2951.436,2951.436,2951.436,2951.436,0
2026-01-23T16:14:00+00:00,ETH/USD,window360_strategy,2952.32,2952.32,2952.32,2952.32,0
2026-01-23T16:15:00+00:00,ETH/USD,window360_strategy,2951.3905,2951.3905,2951.3905,2951.3905,0
2026-01-23T16:16:00+00:00,ETH/USD,window360_strategy,2949.785,2949.785,2949.785,2949.785,0
2026-01-23T16:17:00+00:00,ETH/USD,window360_strategy,2950.295,2950.295,2950.295,2950.295,0
2026-01-23T16:18:00+00:00,ETH/USD,window360_strategy,2951.61,2951.61,2951.61,2951.61,0
2026-01-23T16:19:00+00:00,ETH/USD,window360_strategy,2951.4155,2951.4155,2951.4155,2951.4155,0
2026-01-23T16:20:00+00:00,ETH/USD,window360_strategy,2948.38,2948.38,2948.38,2948.38,0
2026-01-23T16:21:00+00:00,ETH/USD,window360_strategy,2948.658,2948.658,2948.658,2948.658,0
2026-01-23T16:22:00+00:00,ETH/USD,window360_strategy,2949.0455,2949.0455,2949.0455,2949.0455,0
2026-01-23T16:23:00+00:00,ETH/USD,window360_strategy,2946.85,2946.85,2946.85,2946.85,0
2026-01-23T16:24:00+00:00,ETH/USD,window360_strategy,2948.64,2948.64,2948.64,2948.64,0
2026-01-23T16:25:00+00:00,ETH/USD,window360_strategy,2947.285,2947.285,2947.285,2947.285,0
2026-01-23T16:26:00+00:00,ETH/USD,window360_strategy,2946.735,2946.735,2946.735,2946.735,0
2026-01-23T16:27:00+00:00,ETH/USD,window360_strategy,2940.77,2940.77,2940.77,2940.77,0
2026-01-23T16:28:00+00:00,ETH/USD,window360_strategy,2939.346,2939.346,2939.346,2939.346,0
2026-01-23T16:29:00+00:00,ETH/USD,window360_strategy,2940.54,2940.54,2940.54,2940.54,0
2026-01-23T16:30:00+00:00,ETH/USD,window360_strategy,2939.35,2939.35,2939.35,2939.35,0
2026-01-23T16:31:00+00:00,ETH/USD,window360_strategy,2940.897,2940.897,2940.897,2940.897,0
2026-01-23T16:32:00+00:00,ETH/USD,window360_strategy,2941.29,2941.29,2941.29,2941.29,0
2026-01-23T16:33:00+00:00,ETH/USD,window360_strategy,2942.075,2942.075,2942.075,2942.075,0
2026-01-23T16:34:00+00:00,ETH/USD,window360_strategy,2948.4655,2948.4655,2948.4655,2948.4655,0
2026-01-23T16:35:00+00:00,ETH/USD,window360_strategy,2956.1,2956.1,2956.1,2956.1,0
2026-01-23T16:36:00+00:00,ETH/USD,window360_strategy,2964.055,2964.055,2964.055,2964.055,0
2026-01-23T16:37:00+00:00,ETH/USD,window360_strategy,2967.85,2967.85,2967.85,2967.85,0
2026-01-23T16:38:00+00:00,ETH/USD,window360_strategy,2966.295,2966.295,2966.295,2966.295,0
2026-01-23T16:39:00+00:00,ETH/USD,window360_strategy,2966.675,2966.675,2966.675,2966.675,0
2026-01-23T16:40:00+00:00,ETH/USD,window360_strategy,2968.4285,2968.4285,2968.4285,2968.4285,0
2026-01-23T16:41:00+00:00,ETH/USD,window360_strategy,2969.555,2969.555,2969.555,2969.555,0
2026-01-23T16:42:00+00:00,ETH/USD,window360_strategy,2966.4175,2966.4175,2966.4175,2966.4175,0
2026-01-23T16:43:00+00:00,ETH/USD,window360_strategy,2967.72,2967.72,2967.72,2967.72,0
2026-01-23T16:44:00+00:00,ETH/USD,window360_strategy,2969.7525,2969.7525,2969.7525,2969.7525,0
2026-01-23T16:45:00+00:00,ETH/USD,window360_strategy,2966.8195,2966.8195,2966.8195,2966.8195,0
2026-01-23T16:46:00+00:00,ETH/USD,window360_strategy,2969.7005,2969.7005,2969.7005,2969.7005,0
2026-01-23T16:47:00+00:00,ETH/USD,window360_strategy,2966.545,2966.545,2966.545,2966.545,0
2026-01-23T16:48:00+00:00,ETH/USD,window360_strategy,2969.715,2969.715,2969.715,2969.715,0
2026-01-23T16:49:00+00:00,ETH/USD,window360_strategy,2973.279,2973.279,2973.279,2973.279,0
2026-01-23T16:50:00+00:00,ETH/USD,window360_strategy,2973.305,2973.305,2973.305,2973.305,0
2026-01-23T16:51:00+00:00,ETH/USD,window360_strategy,2971.0445,2971.0445,2971.0445,2971.0445,0
2026-01-23T16:52:00+00:00,ETH/USD,window360_strategy,2970.5,2970.5,2970.5,2970.5,0
2026-01-23T16:53:00+00:00,ETH/USD,window360_strategy,2967.445,2967.445,2967.445,2967.445,0
2026-01-23T16:54:00+00:00,ETH/USD,window360_strategy,2969.7875,2969.7875,2969.7875,2969.7875,0
2026-01-23T16:55:00+00:00,ETH/USD,window360_strategy,2968.1945,2968.1945,2968.1945,2968.1945,0
2026-01-23T16:57:00+00:00,ETH/USD,window360_strategy,2966.642,2966.642,2966.642,2966.642,0
2026-01-23T16:58:00+00:00,ETH/USD,window360_strategy,2962.96,2962.96,2962.96,2962.96,0
2026-01-23T17:00:00+00:00,ETH/USD,window360_strategy,2959.75,2959.75,2959.75,2959.75,0
2026-01-23T17:01:00+00:00,ETH/USD,window360_strategy,2958.691,2958.691,2958.691,2958.691,0
2026-01-23T17:03:00+00:00,ETH/USD,window360_strategy,2960.063,2960.063,2960.063,2960.063,0
2026-01-23T17:04:00+00:00,ETH/USD,window360_strategy,2963.1685,2963.1685,2963.1685,2963.1685,0
2026-01-23T17:05:00+00:00,ETH/USD,window360_strategy,2961.8105,2961.8105,2961.8105,2961.8105,0
2026-01-23T17:06:00+00:00,ETH/USD,window360_strategy,2960.0555,2960.0555,2960.0555,2960.0555,0
2026-01-23T17:07:00+00:00,ETH/USD,window360_strategy,2956.5,2956.5,2956.5,2956.5,0
2026-01-23T17:08:00+00:00,ETH/USD,window360_strategy,2957.65,2957.65,2957.65,2957.65,0
2026-01-23T17:10:00+00:00,ETH/USD,window360_strategy,2961.551,2961.551,2961.551,2961.551,0
2026-01-23T17:11:00+00:00,ETH/USD,window360_strategy,2962.377,2962.377,2962.377,2962.377,0
2026-01-23T17:12:00+00:00,ETH/USD,window360_strategy,2964.76,2964.76,2964.76,2964.76,0
2026-01-23T17:13:00+00:00,ETH/USD,window360_strategy,2963.78,2963.78,2963.78,2963.78,0
2026-01-23T17:14:00+00:00,ETH/USD,window360_strategy,2964.7455,2964.7455,2964.7455,2964.7455,0
2026-01-23T17:15:00+00:00,ETH/USD,window360_strategy,2969.14,2969.14,2969.14,2969.14,0
2026-01-23T17:16:00+00:00,ETH/USD,window360_strategy,2971.62,2971.62,2971.62,2971.62,0
2026-01-23T17:17:00+00:00,ETH/USD,window360_strategy,2972.795,2972.795,2972.795,2972.795,0
2026-01-23T17:19:00+00:00,ETH/USD,window360_strategy,2974.061,2974.061,2974.061,2974.061,0
2026-01-23T17:20:00+00:00,ETH/USD,window360_strategy,2970.975,2970.975,2970.975,2970.975,0
